country,year,GDP_Growth_Rate_pct,Inflation_Rate_pct,Unemployment_Rate_pct,Current_Account_Balance_USD_bn,Gross_Govt_Debt_pct_GDP,GDP_Current_Prices_USD_bn
DOM,2002,4.5,5.2,8.5,-0.798,21.5,27.249
DOM,2003,-1.3,27.4,8.7,1.036,48.2,21.518
DOM,2004,2.6,51.5,7.9,1.041,34.3,22.506
DOM,2005,9.4,4.2,8.2,-0.473,38.3,35.948
DOM,2006,9.2,7.6,7.1,-1.287,36.0,37.998
DOM,2007,7.4,6.1,6.5,-2.166,32.9,44.067
DOM,2008,3.3,10.6,6.0,-4.52,33.6,48.174
DOM,2009,1.0,1.4,6.8,-2.303,36.8,48.281
DOM,2010,8.4,6.3,6.5,-4.024,37.4,53.862
DOM,2011,3.2,8.5,7.6,-4.359,39.1,58.006
DOM,2012,2.8,3.7,8.4,-3.971,42.4,60.627
DOM,2013,4.9,4.8,9.2,-2.568,46.8,62.631
DOM,2014,7.1,3.0,8.5,-2.17,45.0,67.098
DOM,2015,7.0,0.8,7.3,-1.28,44.8,71.056
DOM,2016,6.7,1.6,7.1,-0.815,46.7,75.625
DOM,2017,3.9,3.3,5.5,-0.133,49.5,79.153
DOM,2018,7.1,3.6,5.7,-1.322,50.8,85.068
DOM,2019,4.9,1.8,6.2,-1.188,53.5,89.237
DOM,2020,-7.9,3.8,5.8,-1.329,71.8,78.625
DOM,2021,14.0,8.2,7.4,-2.685,62.8,95.067
DOM,2022,5.2,8.8,5.3,-6.549,59.6,113.813
DOM,2023,2.2,4.8,5.3,-4.418,60.5,120.794
DOM,2024,5.0,3.3,5.1,-4.167,58.8,124.613
DOM,2025,3.0,3.7,5.3,-3.235,60.0,129.748
DOM,2026,4.5,4.2,5.3,-3.402,58.9,138.34
DOM,2027,4.9,4.0,5.2,-3.797,57.2,148.48
DOM,2028,5.0,4.0,5.2,-4.207,55.7,159.305
DOM,2029,5.0,4.0,5.1,-4.38,53.9,170.854
DOM,2030,5.0,4.0,5.0,-4.546,52.0,183.123
ECU,1980,4.9,13.0,,-0.642,,16.116
ECU,1981,3.9,16.4,,-0.998,,16.501
ECU,1982,1.2,16.3,,-1.182,,16.474
ECU,1983,-2.8,48.4,,-0.115,,14.478
ECU,1984,4.2,31.2,,-0.273,,15.408
ECU,1985,4.4,28.0,,0.076,,18.02
ECU,1986,3.1,23.0,,-0.582,,13.222
ECU,1987,-6.0,29.5,,-1.187,,12.355
ECU,1988,10.5,58.2,7.0,-0.68,,11.749
ECU,1989,0.3,75.6,7.9,-0.715,,11.531
ECU,1990,3.0,48.5,6.1,-0.36,,11.71
ECU,1991,5.1,48.8,8.5,-0.708,,13.139
ECU,1992,3.6,54.3,8.9,-0.122,,14.367
ECU,1993,2.0,45.0,8.3,-0.849,,16.783
ECU,1994,4.3,27.4,5.7,-0.898,,20.238
ECU,1995,2.3,22.9,5.5,-1.0,,21.98
ECU,1996,1.7,24.4,9.0,-0.055,,23.001
ECU,1997,4.3,30.6,7.8,-0.457,,25.847
ECU,1998,3.3,36.1,10.2,-2.099,,26.292
ECU,1999,-4.7,52.2,13.1,0.918,,18.891
ECU,2000,1.1,96.1,7.6,1.113,,17.531
ECU,2001,4.2,37.7,9.6,-0.551,63.8,23.127
ECU,2002,4.9,12.5,7.8,-1.219,55.0,27.054
ECU,2003,2.9,7.9,10.2,-0.387,47.2,30.965
ECU,2004,6.8,2.7,7.2,-0.479,40.2,35.195
ECU,2005,5.4,2.2,7.1,0.474,35.8,40.279
ECU,2006,4.3,3.3,6.7,1.74,33.1,45.691
ECU,2007,1.9,2.3,6.9,1.886,29.6,49.849
ECU,2008,6.6,8.4,6.0,1.769,24.9,61.139
ECU,2009,1.1,5.2,6.5,0.313,19.7,60.095
ECU,2010,4.0,3.6,5.0,-1.582,18.4,68.151
ECU,2011,8.5,4.5,4.2,-0.4,18.6,78.987
ECU,2012,5.8,5.1,4.1,-0.146,19.3,87.735
ECU,2013,7.2,2.7,4.2,-0.933,23.4,96.57
ECU,2014,4.2,3.6,3.8,-0.669,28.2,102.718
ECU,2015,0.1,4.0,4.8,-2.221,36.4,97.21
ECU,2016,-0.7,1.7,5.2,0.9,46.1,97.671
ECU,2017,6.0,0.4,4.6,-0.406,47.4,104.467
ECU,2018,1.0,-0.2,3.7,-1.649,49.5,107.479
ECU,2019,0.2,0.3,3.8,-0.549,52.1,107.596
ECU,2020,-9.2,-0.3,5.3,2.005,63.6,95.865
ECU,2021,9.4,0.1,4.7,3.041,61.8,107.179
ECU,2022,5.9,3.5,3.8,2.249,57.2,116.133
ECU,2023,2.0,2.2,3.6,2.351,54.3,121.147
ECU,2024,-2.0,1.5,3.4,7.068,53.8,124.676
ECU,2025,3.2,1.1,4.0,6.406,,130.529
ECU,2026,2.0,2.8,3.8,4.563,,134.711
ECU,2027,2.4,1.5,3.6,4.356,,140.226
ECU,2028,2.6,1.5,3.5,4.317,,146.065
ECU,2029,2.8,1.5,3.5,4.301,,152.413
ECU,2030,3.0,1.5,3.5,4.516,,159.376
EGY,1980,3.4,20.5,,-0.193,,23.523
EGY,1981,2.2,10.4,,-1.116,,25.76
EGY,1982,7.3,14.9,,-2.084,,30.479
EGY,1983,8.9,16.0,,-1.48,,37.254
EGY,1984,8.0,17.1,,-3.393,,41.888
EGY,1985,7.4,12.1,,-2.231,,48.841
EGY,1986,4.8,23.9,,-1.492,,54.076
EGY,1987,4.3,25.2,,-1.005,,77.359
EGY,1988,4.0,15.2,,-1.986,,92.53
EGY,1989,3.0,20.1,,-2.506,,115.362
EGY,1990,2.3,21.2,8.0,-2.593,,96.087
EGY,1991,2.1,14.7,8.8,1.664,,48.431
EGY,1992,0.3,21.1,9.0,3.669,,44.168
EGY,1993,2.9,11.0,10.9,2.193,,49.526
EGY,1994,4.2,9.0,11.1,0.191,,54.55
EGY,1995,4.5,9.4,11.2,0.387,,63.25
EGY,1996,4.9,7.1,9.5,-0.184,,71.118
EGY,1997,5.9,6.2,8.7,0.119,,79.777
EGY,1998,7.5,5.0,8.0,-2.479,73.8,89.189
EGY,1999,6.1,3.7,7.7,-1.724,72.4,95.039
EGY,2000,5.4,2.8,9.0,-1.163,71.7,104.752
EGY,2001,3.5,2.4,8.8,-0.033,79.1,102.273
EGY,2002,3.2,2.3,10.1,0.614,85.8,90.261
EGY,2003,3.2,3.4,11.3,1.943,97.1,85.163
EGY,2004,4.1,8.2,10.5,3.418,96.5,82.855
EGY,2005,4.5,8.7,11.5,2.911,98.3,94.127
EGY,2006,6.8,4.3,10.9,1.752,85.9,112.902
EGY,2007,7.1,10.9,9.2,2.269,76.3,137.055
EGY,2008,7.2,11.7,8.7,0.888,66.8,170.797
EGY,2009,4.7,16.2,9.4,-4.424,69.5,198.316
EGY,2010,5.1,11.7,9.2,-4.318,69.6,230.024
EGY,2011,1.8,11.1,10.4,-6.088,72.8,247.726
EGY,2012,2.2,8.7,12.4,-10.146,69.9,294.482
EGY,2013,3.3,6.9,13.0,-6.39,79.8,303.194
EGY,2014,2.9,10.1,13.4,-2.746,80.9,321.634
EGY,2015,4.4,11.0,12.9,-12.143,83.8,350.119
EGY,2016,4.3,10.2,12.7,-19.831,91.6,351.443
EGY,2017,4.2,23.5,12.2,-14.394,97.8,246.826
EGY,2018,5.3,20.9,10.9,-5.962,87.9,263.156
EGY,2019,5.5,13.9,8.6,-10.894,80.1,317.894
EGY,2020,3.6,5.7,8.3,-11.167,86.2,382.525
EGY,2021,3.3,4.5,7.3,-18.436,89.9,423.3
EGY,2022,6.7,8.5,7.3,-16.551,88.5,475.231
EGY,2023,3.8,24.4,7.2,-4.711,95.9,393.828
EGY,2024,2.4,33.3,7.4,-20.807,90.9,383.105
EGY,2025,4.3,20.4,7.4,-17.83,87.0,349.264
EGY,2026,4.5,11.8,7.3,-17.238,85.0,399.508
EGY,2027,4.7,9.6,7.1,-19.078,82.4,438.709
EGY,2028,4.9,6.7,6.8,-20.308,79.5,485.26
EGY,2029,5.1,5.5,6.8,-20.729,76.3,535.985
EGY,2030,5.3,5.3,7.7,-22.341,72.5,589.853
SLV,1980,-8.6,17.4,,0.202,,3.912
SLV,1981,-5.7,14.8,,-0.122,,3.449
SLV,1982,-6.3,11.7,,-0.051,,3.406
SLV,1983,1.5,13.1,,0.06,,3.261
SLV,1984,1.3,11.7,,-0.041,,2.385
SLV,1985,0.6,22.3,,-0.029,,2.319
SLV,1986,0.2,31.9,,0.117,,2.335
SLV,1987,2.5,24.8,,0.136,,2.374
SLV,1988,1.9,19.8,10.2,0.026,,2.771
SLV,1989,1.0,17.7,9.1,-0.194,,3.167
SLV,1990,4.8,28.3,10.0,-0.152,,4.818
SLV,1991,1.5,14.4,8.7,-0.167,43.3,5.252
SLV,1992,7.0,11.2,9.4,-0.109,36.4,5.813
SLV,1993,5.8,18.5,10.0,-0.082,31.9,6.68
SLV,1994,4.7,10.6,7.8,-0.018,30.5,7.679
SLV,1995,4.7,10.0,7.7,-0.262,28.0,8.922
SLV,1996,0.8,9.8,7.8,-0.169,28.5,9.586
SLV,1997,3.1,4.5,8.1,-0.098,27.8,10.222
SLV,1998,2.7,2.5,7.4,-0.091,25.7,10.937
SLV,1999,2.2,0.5,6.5,-0.239,28.0,11.284
SLV,2000,1.1,2.3,6.8,-0.431,29.6,11.785
SLV,2001,0.9,3.7,7.1,-0.15,37.8,12.283
SLV,2002,1.6,1.9,6.4,-0.405,43.8,12.664
SLV,2003,1.6,2.1,7.1,-0.702,46.0,13.244
SLV,2004,0.9,4.5,6.9,-0.642,46.8,13.725
SLV,2005,2.7,4.7,7.3,-0.622,46.3,14.698
SLV,2006,4.3,4.0,6.7,-0.766,52.6,16.0
SLV,2007,1.9,4.6,6.4,-1.217,52.2,17.012
SLV,2008,2.1,7.3,6.0,-1.532,54.2,17.987
SLV,2009,-2.1,0.5,7.4,-0.312,65.8,17.602
SLV,2010,2.1,1.2,7.1,-0.533,66.8,18.448
SLV,2011,3.8,5.1,6.7,-1.112,65.6,20.284
SLV,2012,2.8,1.7,6.2,-1.24,70.0,21.386
SLV,2013,2.2,0.8,6.0,-1.518,69.7,21.991
SLV,2014,1.7,1.1,7.1,-1.214,71.8,22.593
SLV,2015,2.4,-0.7,7.1,-0.754,73.5,23.438
SLV,2016,2.5,0.6,7.1,-0.55,75.2,24.191
SLV,2017,2.2,1.0,7.2,-0.465,77.1,24.979
SLV,2018,2.4,1.1,6.5,-0.859,77.0,26.021
SLV,2019,2.4,0.1,6.5,-0.113,77.9,26.881
SLV,2020,-7.9,-0.4,7.0,0.277,95.4,24.921
SLV,2021,11.9,3.5,6.3,-1.25,88.0,29.043
SLV,2022,2.9,7.2,5.0,-2.144,83.7,31.87
SLV,2023,3.5,4.0,5.2,-0.368,85.1,33.854
SLV,2024,2.6,0.9,4.7,-0.633,87.5,35.365
SLV,2025,2.5,0.3,4.8,-0.291,87.6,36.587
SLV,2026,2.5,1.0,4.9,-0.692,86.9,37.981
SLV,2027,3.0,1.8,5.0,-0.573,84.6,39.971
SLV,2028,3.1,1.8,5.0,-0.575,82.9,42.094
SLV,2029,2.8,1.8,5.0,-0.613,81.4,44.064
SLV,2030,2.8,1.8,5.0,-0.636,79.5,46.246
GNQ,1980,4.8,0.0,,,146.2,0.032
GNQ,1981,5.8,16.7,,,221.1,0.03
GNQ,1982,2.2,38.3,,,260.7,0.035
GNQ,1983,5.0,60.1,,,259.3,0.04
GNQ,1984,1.0,59.5,,,257.9,0.044
GNQ,1985,12.9,84.0,,,183.8,0.074
GNQ,1986,-2.3,-17.6,,,152.5,0.091
GNQ,1987,4.4,-13.2,,,141.3,0.111
GNQ,1988,2.7,2.5,,,154.5,0.119
GNQ,1989,-1.2,6.1,,,187.0,0.105
GNQ,1990,2.5,0.9,,,157.0,0.133
GNQ,1991,-1.2,-3.4,,,169.5,0.132
GNQ,1992,33.0,-4.3,,,136.9,0.16
GNQ,1993,10.5,5.5,,,152.6,0.162
GNQ,1994,16.8,31.8,,,216.0,0.12
GNQ,1995,26.5,19.9,,,136.9,0.169
GNQ,1996,52.7,4.5,,,91.2,0.276
GNQ,1997,148.0,3.0,,,46.3,0.526
GNQ,1998,24.8,7.9,,,59.2,0.44
GNQ,1999,26.4,0.4,,,60.5,0.738
GNQ,2000,110.5,4.8,,,36.6,1.159
GNQ,2001,60.0,8.7,,,25.5,1.674
GNQ,2002,19.6,7.6,,,19.4,2.07
GNQ,2003,14.5,7.3,,,6.8,3.733
GNQ,2004,30.4,4.2,,,4.5,5.935
GNQ,2005,8.2,5.6,,,2.8,8.191
GNQ,2006,6.5,4.5,,,1.2,10.096
GNQ,2007,15.3,2.8,,2.181,0.8,13.091
GNQ,2008,17.8,4.7,,1.556,0.5,19.828
GNQ,2009,1.3,5.7,,-1.467,4.3,15.072
GNQ,2010,-8.9,5.3,,-3.305,7.9,16.328
GNQ,2011,6.5,4.8,,-1.212,7.2,21.354
GNQ,2012,8.3,3.4,,-0.252,7.1,22.403
GNQ,2013,-4.1,3.2,,-0.526,6.3,21.949
GNQ,2014,0.4,4.3,,-0.925,12.6,21.771
GNQ,2015,-9.1,1.7,,-2.167,31.7,13.187
GNQ,2016,-8.8,1.4,,-2.92,41.1,11.238
GNQ,2017,-5.7,0.7,,-0.956,36.2,12.197
GNQ,2018,-6.2,1.3,,-0.361,40.6,13.309
GNQ,2019,-5.5,1.2,,-0.857,43.2,11.365
GNQ,2020,-4.8,4.8,,-0.083,49.4,9.908
GNQ,2021,0.9,-0.1,,0.695,42.3,12.222
GNQ,2022,3.2,4.9,,0.901,29.8,13.717
GNQ,2023,-5.1,2.4,,-0.431,39.1,12.339
GNQ,2024,0.9,3.4,,-0.417,36.4,12.769
GNQ,2025,-1.6,2.9,,-0.41,36.6,13.467
GNQ,2026,0.5,2.9,,-0.538,38.1,14.103
GNQ,2027,1.1,2.9,,-0.465,40.5,14.322
GNQ,2028,1.4,2.6,,-0.469,42.9,14.722
GNQ,2029,2.0,2.5,,-0.483,45.0,15.368
GNQ,2030,2.1,2.5,,-0.489,46.3,16.181
ERI,1993,12.9,4.8,,0.116,,0.374
ERI,1994,20.9,13.1,,0.16,,0.433
ERI,1995,2.3,12.0,,0.05,,0.483
ERI,1996,9.1,10.3,,0.018,,0.579
ERI,1997,7.9,3.7,,0.04,,0.594
ERI,1998,2.0,9.5,,-0.167,,0.626
ERI,1999,0.2,8.4,,-0.205,,0.614
ERI,2000,-12.4,19.9,,-0.115,219.1,0.547
ERI,2001,8.8,14.6,,-0.144,238.6,0.582
ERI,2002,3.0,16.9,,0.0,243.4,0.564
ERI,2003,-2.7,22.7,,-0.016,264.0,0.673
ERI,2004,1.5,25.1,,-0.007,193.5,0.858
ERI,2005,2.6,12.5,,0.004,205.4,0.85
ERI,2006,-1.0,7.7,,-0.043,199.0,0.937
ERI,2007,1.4,9.4,,-0.081,201.3,1.02
ERI,2008,-19.4,22.2,,-0.071,259.7,0.923
ERI,2009,12.2,33.9,,-0.147,207.1,1.297
ERI,2010,10.9,10.3,,-0.182,201.8,1.59
ERI,2011,25.7,5.9,,0.264,171.6,2.065
ERI,2012,1.9,6.0,,0.281,171.6,2.255
ERI,2013,-10.5,6.3,,0.045,232.4,1.958
ERI,2014,30.9,8.4,,0.461,204.5,2.604
ERI,2015,-20.6,28.5,,0.452,271.4,2.016
ERI,2016,7.4,-5.6,,0.297,251.2,2.213
ERI,2017,-10.0,-13.3,,0.471,290.4,1.904
ERI,2018,13.0,-14.4,,0.311,267.1,2.006
ERI,2019,3.8,1.3,,0.257,260.4,1.982
EST,1994,-1.6,47.7,7.5,-0.165,,2.507
EST,1995,2.2,29.0,9.6,-0.158,8.7,3.909
EST,1996,4.9,19.7,9.9,-0.399,7.3,4.785
EST,1997,13.1,9.3,9.6,-0.563,6.0,5.16
EST,1998,4.3,8.8,9.8,-0.48,5.4,5.678
EST,1999,-0.4,3.1,12.2,-0.246,5.9,5.771
EST,2000,10.1,3.9,14.6,-0.309,5.1,5.707
EST,2001,5.9,5.6,13.0,-0.445,4.9,6.265
EST,2002,6.9,3.6,11.2,-0.818,5.7,7.393
EST,2003,7.6,1.4,10.3,-1.273,5.6,9.894
EST,2004,6.8,3.0,10.1,-1.45,5.2,12.161
EST,2005,9.5,4.1,8.0,-1.226,4.7,14.129
EST,2006,9.8,4.4,5.9,-2.545,4.7,17.049
EST,2007,7.6,6.7,4.6,-3.34,3.9,22.478
EST,2008,-5.1,10.6,5.5,-2.115,4.7,24.434
EST,2009,-14.6,0.2,13.5,0.502,8.0,19.694
EST,2010,2.4,2.7,16.7,0.349,8.0,19.569
EST,2011,7.6,5.1,12.3,0.305,7.6,23.3
EST,2012,3.7,4.2,10.0,-0.437,11.1,23.252
EST,2013,1.8,3.2,8.6,-0.036,11.4,25.451
EST,2014,3.3,0.5,7.4,0.158,11.6,27.063
EST,2015,1.8,0.1,6.2,0.344,10.8,23.314
EST,2016,3.1,0.8,6.8,0.24,10.2,24.554
EST,2017,5.6,3.7,5.8,0.463,9.4,27.46
EST,2018,3.7,3.4,5.4,0.173,8.5,31.237
EST,2019,3.7,2.3,4.4,0.641,9.0,31.877
EST,2020,-2.9,-0.6,6.8,-0.803,19.1,31.795
EST,2021,8.3,4.5,6.2,-1.362,18.4,37.226
EST,2022,-1.2,19.4,5.6,-1.19,19.2,38.257
EST,2023,-2.7,9.1,6.4,-0.517,20.1,41.482
EST,2024,-0.1,3.7,7.5,-0.537,23.4,43.117
EST,2025,0.5,5.1,7.9,-0.432,24.4,46.763
EST,2026,1.5,4.3,7.4,-1.124,27.5,51.036
EST,2027,1.8,3.3,7.1,-1.112,30.2,53.619
EST,2028,1.8,2.6,6.8,-1.072,32.1,56.106
EST,2029,1.8,2.4,6.5,-0.91,33.8,58.687
EST,2030,1.7,2.3,6.3,-0.874,35.4,61.302
SWZ,1980,-3.8,18.2,,-0.13,,0.733
SWZ,1981,6.9,20.1,,-0.081,,0.775
SWZ,1982,1.4,10.8,,-0.114,,0.693
SWZ,1983,-0.5,11.6,,-0.107,,0.713
SWZ,1984,2.5,12.9,,-0.077,,0.61
SWZ,1985,1.9,20.5,,-0.038,,0.482
SWZ,1986,18.6,13.7,,0.011,,0.617
SWZ,1987,10.0,13.4,,0.066,,0.807
SWZ,1988,7.6,20.4,,0.095,,0.958
SWZ,1989,9.4,7.5,,0.077,,0.977
SWZ,1990,9.9,13.1,,0.051,,1.201
SWZ,1991,1.8,8.9,,0.047,,1.247
SWZ,1992,3.2,7.6,,-0.041,,1.384
SWZ,1993,3.1,12.0,,-0.064,15.0,1.454
SWZ,1994,2.4,13.8,,0.002,13.1,1.575
SWZ,1995,4.8,12.3,,-0.03,12.5,1.876
SWZ,1996,3.8,6.4,,-0.052,11.5,1.777
SWZ,1997,3.1,7.9,,-0.003,12.7,1.901
SWZ,1998,2.6,7.5,,-0.093,15.6,1.745
SWZ,1999,3.0,5.9,,-0.033,16.7,1.713
SWZ,2000,1.8,9.9,,-0.046,18.2,1.689
SWZ,2001,1.1,7.5,,0.009,21.7,1.499
SWZ,2002,4.4,11.9,,0.033,17.2,1.394
SWZ,2003,3.9,7.3,,0.089,17.7,2.134
SWZ,2004,3.6,3.5,,0.071,15.0,2.694
SWZ,2005,6.0,4.9,,-0.103,13.6,3.085
SWZ,2006,6.0,5.2,,-0.197,14.7,3.198
SWZ,2007,4.4,8.1,,-0.065,16.1,3.365
SWZ,2008,0.8,12.7,,-0.231,14.6,3.203
SWZ,2009,1.6,7.4,,-0.416,10.6,3.492
SWZ,2010,3.8,4.5,,-0.388,14.2,4.31
SWZ,2011,2.2,6.1,,-0.282,14.6,4.686
SWZ,2012,5.4,8.9,,0.246,14.8,4.745
SWZ,2013,3.9,5.6,,0.499,15.2,4.467
SWZ,2014,1.4,5.7,,0.512,14.1,4.289
SWZ,2015,2.0,5.0,,0.527,16.0,3.907
SWZ,2016,4.7,7.8,,0.3,20.1,3.723
SWZ,2017,1.5,6.2,,0.275,21.7,4.468
SWZ,2018,0.3,4.8,,0.063,26.5,4.645
SWZ,2019,6.1,2.6,,0.175,30.5,4.617
SWZ,2020,-2.9,3.9,,0.281,37.8,4.122
SWZ,2021,3.4,3.7,,0.127,37.5,4.786
SWZ,2022,1.1,4.8,,-0.129,39.5,4.741
SWZ,2023,3.4,4.9,,0.109,39.4,4.604
SWZ,2024,2.8,4.0,,0.067,39.2,4.944
SWZ,2025,4.3,3.5,,-0.086,42.8,5.201
SWZ,2026,4.6,4.0,,-0.075,43.5,5.495
SWZ,2027,3.6,3.8,,-0.019,43.5,5.724
SWZ,2028,3.1,3.4,,0.009,42.5,5.927
SWZ,2029,2.9,3.2,,0.016,42.4,6.127
SWZ,2030,2.8,3.0,,0.033,41.4,6.317
ETH,1980,4.0,12.4,,-0.226,,7.385
ETH,1981,0.0,1.9,,-0.195,,7.578
ETH,1982,1.0,7.8,,-0.298,,7.973
ETH,1983,7.8,3.6,,-0.186,,8.863
ETH,1984,-2.3,-0.3,,-0.229,,8.375
ETH,1985,-11.4,18.4,,0.102,,9.808
ETH,1986,9.7,5.5,,-0.197,,10.188
ETH,1987,13.9,-9.1,,-0.102,,10.89
ETH,1988,0.6,2.2,,-0.293,,11.285
ETH,1989,-0.5,9.6,,-0.164,,11.872
ETH,1990,2.6,5.2,,-0.144,,12.595
ETH,1991,-7.2,20.9,,-0.299,,13.928
ETH,1992,-8.9,21.0,,0.005,87.9,14.696
ETH,1993,13.4,10.0,,0.007,141.0,9.143
ETH,1994,3.5,1.2,,-0.088,155.2,8.135
ETH,1995,6.1,13.4,,0.194,146.6,7.887
ETH,1996,13.5,0.9,,0.027,132.8,8.794
ETH,1997,2.8,-6.4,,-0.023,80.3,8.621
ETH,1998,-4.2,3.6,,-0.042,89.3,7.815
ETH,1999,6.3,7.9,,-0.528,97.8,7.515
ETH,2000,9.8,0.7,,-0.202,93.6,8.167
ETH,2001,7.4,-8.2,,-0.11,97.3,8.103
ETH,2002,1.6,1.7,,-0.314,107.4,7.828
ETH,2003,-2.1,17.8,,-0.104,103.7,8.604
ETH,2004,11.7,3.2,,-0.382,103.1,10.122
ETH,2005,12.6,11.7,,-0.913,78.2,12.387
ETH,2006,11.5,13.6,,-1.793,79.6,15.31
ETH,2007,11.8,17.2,,-1.19,55.7,19.329
ETH,2008,11.2,44.4,,-1.481,56.1,26.25
ETH,2009,10.0,8.5,,-2.341,30.0,28.672
ETH,2010,10.6,8.1,,-1.202,39.4,26.887
ETH,2011,11.4,33.2,,-0.205,44.6,30.48
ETH,2012,8.7,24.1,,-2.769,39.4,42.221
ETH,2013,9.9,8.1,,-2.764,44.1,46.544
ETH,2014,10.3,7.4,,-4.288,44.2,54.165
ETH,2015,10.4,9.6,,-7.239,50.7,63.081
ETH,2016,8.0,6.6,,-7.867,51.8,72.12
ETH,2017,10.2,10.7,,-6.499,55.3,76.841
ETH,2018,7.7,13.8,,-5.233,58.4,80.207
ETH,2019,9.0,15.8,,-4.934,54.7,92.608
ETH,2020,6.1,20.4,,-4.444,53.7,96.611
ETH,2021,6.3,26.8,,-3.169,53.8,99.261
ETH,2022,6.4,33.9,,-5.134,46.9,118.958
ETH,2023,7.2,30.2,,-4.671,38.7,159.761
ETH,2024,8.1,21.0,,-6.014,32.7,142.073
ETH,2025,7.2,13.0,,-3.151,46.7,109.492
ETH,2026,7.1,9.4,,-3.259,41.1,125.744
ETH,2027,7.7,9.4,,-3.055,38.6,143.648
ETH,2028,8.0,9.4,,-3.185,36.4,165.178
ETH,2029,7.8,9.4,,-3.236,34.2,190.026
ETH,2030,7.5,9.4,,-3.866,32.1,217.932
FJI,1980,-1.7,14.5,,-0.041,,1.303
FJI,1981,6.0,11.2,,-0.181,,1.339
FJI,1982,-1.1,7.0,,-0.119,,1.293
FJI,1983,-4.2,6.8,,-0.106,,1.217
FJI,1984,10.1,5.3,,-0.068,,1.276
FJI,1985,-3.8,4.4,,-0.067,,1.236
FJI,1986,6.6,1.8,9.6,-0.035,,1.398
FJI,1987,-7.2,5.7,11.9,0.02,,1.276
FJI,1988,3.5,11.8,12.0,0.067,,1.202
FJI,1989,13.9,6.2,7.8,-0.016,,1.281
